timestamp,source_id,destination_id,packet_type,packet_size_bytes,data_rate_mbps,signal_strength_rssi,throughput_kbps,latency_ms,is_anomaly,anomaly_type
2026-06-13 12:01:17.519,Node_002,Node_037,DENM,976,5.12,-49.3,39.98,6.6,0,Normal
2026-06-13 12:00:51.448,Node_019,Node_018,UDP_STREAM,0,0.0,-67.4,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:41.904,Node_011,Node_018,CAM,317,2.15,-60.1,5.45,5.74,0,Normal
2026-06-13 12:00:54.188,Node_035,Node_023,BSM,762,5.18,-79.3,31.58,5.21,0,Normal
2026-06-13 12:01:11.750,Node_037,Node_016,DENM,375,2.71,-60.5,8.13,7.31,0,Normal
2026-06-13 12:01:47.748,Node_004,Node_009,DENM,0,0.0,-58.0,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:20.171,Node_006,Node_028,CAM,601,3.79,-61.2,18.22,6.97,0,Normal
2026-06-13 12:01:48.872,Node_040,Node_023,CAM,519,5.32,-77.1,22.09,5.9399999999999995,0,Normal
2026-06-13 12:02:08.334,Node_006,Node_049,CAM,982,6.66,-79.7,52.32,5.8100000000000005,0,Normal
2026-06-13 12:01:53.520,Node_007,Node_030,TCP_ACK,64,5.1,-59.2,2.61,8.08,0,Normal
2026-06-13 12:01:54.530,Node_015,Node_010,CAM,1081,10.96,-74.7,94.78,11.96,0,Normal
2026-06-13 12:00:49.392,Node_045,Node_043,TCP_ACK,64,5.3,-50.6,2.71,6.1,0,Normal
2026-06-13 12:01:58.322,Node_002,Node_005,BSM,686,3.13,-65.9,17.18,6.69,0,Normal
2026-06-13 12:01:12.488,Node_050,Node_023,DENM,818,7.75,-64.7,50.72,6.37,0,Normal
2026-06-13 12:00:32.745,Node_021,Node_036,DENM,865,2.71,-72.9,18.75,5.49,0,Normal
2026-06-13 12:01:41.890,Node_016,Node_040,CAM,449,7.48,-46.0,26.87,5.92,0,Normal
2026-06-13 12:01:26.039,Node_014,Node_045,DENM,805,6.31,-45.8,40.64,10.19,0,Normal
2026-06-13 12:01:26.136,Node_035,Node_045,BSM,441,3.73,-58.2,13.16,5.62,0,Normal
2026-06-13 12:01:59.126,Node_008,Node_038,DENM,810,6.63,-62.8,42.96,6.58,0,Normal
2026-06-13 12:00:48.950,Node_020,Node_026,TCP_ACK,64,2.7,-80.7,1.38,5.6899999999999995,0,Normal
2026-06-13 12:01:35.337,Node_021,Node_032,BSM,860,8.6,-81.4,59.17,6.4,0,Normal
2026-06-13 12:00:08.920,Node_049,Node_010,CAM,876,3.49,-63.7,24.46,5.62,0,Normal
2026-06-13 12:01:50.732,Node_013,Node_014,CAM,897,10.77,-73.0,77.29,5.85,0,Normal
2026-06-13 12:01:17.778,Node_028,Node_046,UDP_STREAM,1465,65.21,-81.4,764.26,114.98,1,DoS_Flooding
2026-06-13 12:01:16.075,Node_004,Node_024,UDP_STREAM,1471,86.04,-46.3,1012.52,169.42,1,DoS_Flooding
2026-06-13 12:01:13.472,Node_002,Node_016,TCP_ACK,64,6.32,-61.4,3.24,6.02,0,Normal
2026-06-13 12:01:35.979,Node_026,Node_025,DENM,645,7.45,-58.5,38.44,7.22,0,Normal
2026-06-13 12:00:52.084,Node_036,Node_025,UDP_STREAM,1063,11.24,-51.4,95.58,6.4,0,Normal
2026-06-13 12:00:37.758,Node_009,Node_001,UDP_STREAM,273,8.48,-79.2,18.52,5.59,0,Normal
2026-06-13 12:01:48.900,Node_009,Node_006,DENM,340,8.42,-68.4,22.9,5.35,0,Normal
2026-06-13 12:01:46.318,Node_040,Node_012,BSM,665,7.09,-62.9,37.72,6.47,0,Normal
2026-06-13 12:01:30.200,Node_015,Node_012,TCP_ACK,64,6.25,-84.7,3.2,8.64,0,Normal
2026-06-13 12:01:03.210,Node_046,Node_033,UDP_STREAM,475,6.11,-63.2,23.22,5.779999999999999,0,Normal
2026-06-13 12:00:17.176,Node_037,Node_031,CAM,921,5.69,-61.8,41.92,4.59,0,Normal
2026-06-13 12:00:27.150,Node_010,Node_047,BSM,948,7.26,-50.6,55.06,6.76,0,Normal
2026-06-13 12:01:13.386,Node_030,Node_034,DENM,280,7.23,-60.6,16.2,8.4,0,Normal
2026-06-13 12:00:26.303,Node_044,Node_041,CAM,752,36.68,-104.8,60.04,1.94,1,Sybil_Spoofing
2026-06-13 12:02:08.028,Node_031,Node_037,UDP_STREAM,951,5.32,-70.9,40.47,5.109999999999999,0,Normal
2026-06-13 12:01:17.265,Node_019,Node_011,BSM,236,8.95,-61.1,16.9,6.64,0,Normal
2026-06-13 12:01:09.160,Node_004,Node_041,BSM,684,7.78,-62.1,42.57,7.76,0,Normal
2026-06-13 12:01:16.524,Node_048,Node_040,UDP_STREAM,227,4.87,-81.7,8.84,5.9399999999999995,0,Normal
2026-06-13 12:01:13.872,Node_017,Node_009,UDP_STREAM,1414,75.19,-50.7,850.55,298.88,1,DoS_Flooding
2026-06-13 12:00:43.824,Node_043,Node_029,TCP_ACK,64,5.7,-78.0,2.92,5.84,0,Normal
2026-06-13 12:01:03.980,Node_032,Node_012,BSM,1018,7.27,-83.7,59.21,6.22,0,Normal
2026-06-13 12:00:43.005,Node_039,Node_010,BSM,1057,6.96,-45.3,58.85,5.16,0,Normal
2026-06-13 12:01:04.120,Node_043,Node_029,CAM,943,8.38,-76.6,63.22,6.75,0,Normal
2026-06-13 12:01:29.866,Node_004,Node_042,DENM,470,9.55,-80.4,35.91,6.82,0,Normal
2026-06-13 12:01:42.816,Node_031,Node_020,UDP_STREAM,687,9.46,-54.9,51.99,6.85,0,Normal
2026-06-13 12:01:38.333,Node_044,Node_046,BSM,599,6.75,-79.2,32.35,6.42,0,Normal
2026-06-13 12:00:11.960,Node_019,Node_029,BSM,591,8.78,-46.5,41.51,5.140000000000001,0,Normal
2026-06-13 12:00:18.420,Node_007,Node_035,CAM,852,5.54,-51.2,37.76,6.15,0,Normal
2026-06-13 12:01:12.838,Node_022,Node_018,DENM,473,10.02,-74.8,37.92,9.67,0,Normal
2026-06-13 12:01:58.144,Node_050,Node_044,TCP_ACK,64,9.49,-55.6,4.86,6.79,0,Normal
2026-06-13 12:00:54.516,Node_034,Node_022,CAM,893,8.9,-77.8,63.58,5.52,0,Normal
2026-06-13 12:00:11.100,Node_005,Node_001,TCP_ACK,64,6.11,-64.0,3.13,7.36,0,Normal
2026-06-13 12:01:31.674,Node_015,Node_047,UDP_STREAM,1411,47.84,-77.3,540.02,224.62,1,DoS_Flooding
2026-06-13 12:01:00.255,Node_039,Node_041,CAM,324,9.08,-80.2,23.54,6.98,0,Normal
2026-06-13 12:00:39.904,Node_025,Node_043,DENM,982,11.0,-62.4,86.42,6.26,0,Normal
2026-06-13 12:00:35.302,Node_045,Node_012,CAM,459,39.93,-103.2,18.18,2.54,1,Sybil_Spoofing
2026-06-13 12:01:25.560,Node_017,Node_011,DENM,999,2.74,-53.9,21.9,5.859999999999999,0,Normal
2026-06-13 12:01:28.445,Node_004,Node_017,CAM,1178,28.01,-95.3,95.47,1.79,1,Sybil_Spoofing
2026-06-13 12:02:05.820,Node_007,Node_010,BSM,753,9.69,-76.3,58.37,5.779999999999999,0,Normal
2026-06-13 12:01:54.759,Node_046,Node_017,CAM,305,2.35,-82.2,5.73,5.96,0,Normal
2026-06-13 12:01:55.816,Node_002,Node_032,UDP_STREAM,1449,58.32,-85.0,676.05,249.51,1,DoS_Flooding
2026-06-13 12:01:42.850,Node_037,Node_001,BSM,727,9.08,-54.2,52.81,8.530000000000001,0,Normal
2026-06-13 12:01:45.768,Node_047,Node_050,UDP_STREAM,1488,85.9,-63.4,1022.55,198.29,1,DoS_Flooding
2026-06-13 12:02:17.739,Node_023,Node_022,UDP_STREAM,898,5.03,-82.8,36.14,8.469999999999999,0,Normal
2026-06-13 12:00:30.954,Node_024,Node_035,BSM,1073,11.61,-81.8,99.66,7.01,0,Normal
2026-06-13 12:01:18.876,Node_042,Node_013,CAM,380,7.54,-46.3,22.92,5.54,0,Normal
2026-06-13 12:01:20.840,Node_045,Node_025,BSM,1117,3.07,-57.4,27.43,5.970000000000001,0,Normal
2026-06-13 12:01:54.802,Node_048,Node_013,TCP_ACK,64,3.4,-77.3,1.74,7.25,0,Normal
2026-06-13 12:01:06.882,Node_032,Node_025,CAM,264,9.93,-59.3,20.97,8.77,0,Normal
2026-06-13 12:01:57.875,Node_002,Node_003,UDP_STREAM,1415,55.58,-53.5,629.17,238.65,1,DoS_Flooding
2026-06-13 12:02:14.992,Node_030,Node_044,CAM,1091,10.74,-79.0,93.74,8.1,0,Normal
2026-06-13 12:00:26.460,Node_003,Node_048,UDP_STREAM,344,6.89,-84.2,18.96,5.02,0,Normal
2026-06-13 12:00:19.866,Node_016,Node_045,TCP_ACK,64,8.49,-84.4,4.35,7.57,0,Normal
2026-06-13 12:01:23.336,Node_007,Node_030,BSM,825,3.71,-61.4,24.49,7.48,0,Normal
2026-06-13 12:00:35.076,Node_008,Node_032,CAM,809,9.99,-76.2,64.66,6.86,0,Normal
2026-06-13 12:01:52.931,Node_022,Node_048,DENM,894,6.02,-80.2,43.06,7.45,0,Normal
2026-06-13 12:02:21.550,Node_009,Node_021,UDP_STREAM,1422,61.78,-76.5,702.81,113.38,1,DoS_Flooding
2026-06-13 12:00:43.746,Node_049,Node_027,TCP_ACK,64,3.68,-70.2,1.88,4.26,0,Normal
2026-06-13 12:01:08.544,Node_038,Node_003,DENM,336,3.0,-51.1,8.06,6.83,0,Normal
2026-06-13 12:00:47.650,Node_002,Node_032,CAM,282,38.3,-100.2,4.65,1.83,1,Sybil_Spoofing
2026-06-13 12:02:04.974,Node_045,Node_009,DENM,411,3.43,-74.2,11.28,6.19,0,Normal
2026-06-13 12:01:07.805,Node_012,Node_040,TCP_ACK,64,8.92,-61.1,4.57,7.09,0,Normal
2026-06-13 12:00:30.592,Node_041,Node_020,CAM,556,6.19,-62.7,27.53,6.75,0,Normal
2026-06-13 12:02:18.765,Node_007,Node_040,TCP_ACK,64,5.62,-54.6,2.88,6.93,0,Normal
2026-06-13 12:01:03.228,Node_030,Node_050,CAM,841,8.59,-73.9,57.79,7.85,0,Normal
2026-06-13 12:00:46.032,Node_044,Node_031,UDP_STREAM,1482,63.21,-58.2,749.42,134.25,1,DoS_Flooding
2026-06-13 12:01:11.040,Node_022,Node_040,UDP_STREAM,1494,47.62,-54.7,569.15,211.28,1,DoS_Flooding
2026-06-13 12:00:48.050,Node_002,Node_032,DENM,727,3.16,-49.2,18.38,5.6899999999999995,0,Normal
2026-06-13 12:01:29.466,Node_027,Node_013,CAM,965,8.77,-72.0,67.7,4.55,0,Normal
2026-06-13 12:01:29.559,Node_015,Node_007,DENM,442,9.38,-50.2,33.17,6.1,0,Normal
2026-06-13 12:01:03.624,Node_005,Node_031,CAM,799,6.84,-49.4,43.72,8.14,0,Normal
2026-06-13 12:02:01.590,Node_012,Node_025,CAM,582,3.36,-56.2,15.64,5.46,0,Normal
2026-06-13 12:01:16.314,Node_013,Node_022,UDP_STREAM,330,2.32,-62.3,6.12,7.1,0,Normal
2026-06-13 12:00:36.746,Node_030,Node_027,DENM,375,9.6,-76.2,28.8,7.87,0,Normal
2026-06-13 12:00:48.400,Node_041,Node_040,TCP_ACK,64,11.06,-61.9,5.66,7.59,0,Normal
2026-06-13 12:01:05.892,Node_006,Node_027,CAM,1077,7.22,-50.5,62.21,5.6899999999999995,0,Normal
2026-06-13 12:02:07.070,Node_030,Node_018,DENM,214,9.3,-55.6,15.92,5.6,0,Normal
2026-06-13 12:01:30.303,Node_028,Node_038,TCP_ACK,64,4.22,-47.9,2.16,6.53,0,Normal
2026-06-13 12:00:10.692,Node_027,Node_003,DENM,241,11.91,-55.7,22.96,6.85,0,Normal
2026-06-13 12:01:54.814,Node_034,Node_026,TCP_ACK,64,6.79,-53.1,3.48,7.43,0,Normal
2026-06-13 12:02:01.750,Node_032,Node_016,TCP_ACK,64,2.83,-54.9,1.45,7.45,0,Normal
2026-06-13 12:01:51.150,Node_014,Node_009,DENM,0,0.0,-59.1,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:02:08.832,Node_043,Node_020,CAM,365,9.03,-50.7,26.37,8.969999999999999,0,Normal
2026-06-13 12:00:15.632,Node_030,Node_050,BSM,341,10.74,-68.8,29.3,6.03,0,Normal
2026-06-13 12:01:41.712,Node_041,Node_030,TCP_ACK,64,9.04,-84.9,4.63,10.43,0,Normal
2026-06-13 12:01:45.732,Node_045,Node_022,BSM,743,2.33,-68.0,13.85,5.21,0,Normal
2026-06-13 12:02:25.040,Node_037,Node_014,DENM,1006,8.85,-60.2,71.22,5.3100000000000005,0,Normal
2026-06-13 12:00:23.544,Node_033,Node_044,DENM,572,10.88,-80.6,49.79,7.67,0,Normal
2026-06-13 12:00:19.640,Node_024,Node_012,CAM,863,7.59,-82.3,52.4,6.15,0,Normal
2026-06-13 12:01:00.946,Node_009,Node_022,BSM,444,7.4,-59.0,26.28,4.18,0,Normal
2026-06-13 12:01:01.992,Node_049,Node_048,UDP_STREAM,979,4.25,-70.9,33.29,8.98,0,Normal
2026-06-13 12:01:56.230,Node_018,Node_004,DENM,264,5.73,-66.9,12.1,7.38,0,Normal
2026-06-13 12:00:40.426,Node_031,Node_046,BSM,744,8.78,-63.7,52.26,6.34,0,Normal
2026-06-13 12:01:42.648,Node_044,Node_045,CAM,1028,11.78,-49.7,96.88,6.24,0,Normal
2026-06-13 12:02:05.476,Node_006,Node_026,DENM,1119,26.68,-107.5,33.93,1.3,1,Sybil_Spoofing
2026-06-13 12:00:47.472,Node_014,Node_034,CAM,1174,8.27,-73.3,77.67,4.41,0,Normal
2026-06-13 12:02:26.520,Node_009,Node_031,UDP_STREAM,1424,48.15,-55.5,548.52,289.87,1,DoS_Flooding
2026-06-13 12:01:08.379,Node_034,Node_042,DENM,543,6.12,-71.3,26.59,5.67,0,Normal
2026-06-13 12:01:32.256,Node_032,Node_038,CAM,881,8.97,-51.3,63.22,8.2,0,Normal
2026-06-13 12:01:26.391,Node_037,Node_009,DENM,1119,9.89,-78.1,88.54,5.77,0,Normal
2026-06-13 12:02:12.202,Node_024,Node_019,DENM,988,10.46,-79.1,82.68,7.02,0,Normal
2026-06-13 12:00:51.740,Node_040,Node_011,CAM,928,7.35,-77.7,54.57,6.25,0,Normal
2026-06-13 12:00:48.804,Node_011,Node_016,CAM,319,2.41,-72.3,6.15,5.4399999999999995,0,Normal
2026-06-13 12:01:15.772,Node_024,Node_012,CAM,410,7.62,-83.6,24.99,6.86,0,Normal
2026-06-13 12:01:37.804,Node_010,Node_024,DENM,659,7.4,-78.5,39.01,6.46,0,Normal
2026-06-13 12:00:15.984,Node_026,Node_032,BSM,986,3.45,-66.7,27.21,8.190000000000001,0,Normal
2026-06-13 12:00:11.000,Node_048,Node_035,UDP_STREAM,1199,7.07,-59.1,67.82,5.98,0,Normal
2026-06-13 12:01:24.084,Node_049,Node_037,CAM,882,3.47,-62.4,24.48,5.68,0,Normal
2026-06-13 12:02:03.246,Node_022,Node_045,DENM,315,9.32,-49.0,23.49,7.75,0,Normal
2026-06-13 12:00:39.117,Node_020,Node_002,BSM,611,8.18,-76.2,39.98,6.24,0,Normal
2026-06-13 12:01:33.372,Node_004,Node_039,BSM,856,3.95,-63.9,27.05,7.91,0,Normal
2026-06-13 12:01:21.405,Node_013,Node_002,UDP_STREAM,285,7.38,-67.2,16.83,5.8100000000000005,0,Normal
2026-06-13 12:00:32.192,Node_033,Node_026,TCP_ACK,64,3.94,-72.3,2.02,6.68,0,Normal
2026-06-13 12:00:24.168,Node_043,Node_024,BSM,607,3.48,-50.8,16.9,5.73,0,Normal
2026-06-13 12:01:45.840,Node_001,Node_019,CAM,553,5.51,-45.9,24.38,5.49,0,Normal
2026-06-13 12:00:32.288,Node_014,Node_047,CAM,1109,6.44,-45.3,57.14,4.3100000000000005,0,Normal
2026-06-13 12:01:23.830,Node_011,Node_047,CAM,1193,10.98,-55.9,104.79,9.07,0,Normal
2026-06-13 12:00:32.352,Node_010,Node_014,CAM,510,6.75,-50.3,27.54,5.87,0,Normal
2026-06-13 12:00:26.312,Node_038,Node_049,CAM,584,2.88,-68.6,13.46,7.23,0,Normal
2026-06-13 12:01:57.508,Node_012,Node_036,BSM,673,9.1,-54.8,48.99,6.26,0,Normal
2026-06-13 12:00:57.798,Node_025,Node_019,BSM,767,6.91,-52.1,42.4,8.379999999999999,0,Normal
2026-06-13 12:01:28.305,Node_032,Node_036,UDP_STREAM,1433,60.01,-83.9,687.95,235.53,1,DoS_Flooding
2026-06-13 12:02:12.080,Node_008,Node_042,BSM,881,10.93,-68.3,77.03,6.77,0,Normal
2026-06-13 12:01:13.224,Node_002,Node_008,TCP_ACK,64,9.65,-65.3,4.94,7.63,0,Normal
2026-06-13 12:01:43.836,Node_038,Node_031,BSM,779,6.36,-74.7,39.64,6.56,0,Normal
2026-06-13 12:00:40.760,Node_024,Node_033,CAM,950,7.75,-51.2,58.9,5.58,0,Normal
2026-06-13 12:00:24.480,Node_010,Node_021,CAM,672,10.78,-79.6,57.95,4.6899999999999995,0,Normal
2026-06-13 12:01:20.659,Node_024,Node_027,DENM,851,11.12,-70.8,75.7,5.6899999999999995,0,Normal
2026-06-13 12:02:28.190,Node_041,Node_005,DENM,726,3.94,-59.9,22.88,4.49,0,Normal
2026-06-13 12:00:53.196,Node_035,Node_021,BSM,1093,5.16,-51.2,45.12,7.58,0,Normal
2026-06-13 12:01:20.896,Node_044,Node_045,BSM,904,5.63,-63.6,40.72,7.16,0,Normal
2026-06-13 12:00:47.150,Node_001,Node_009,DENM,730,4.81,-53.8,28.09,7.78,0,Normal
2026-06-13 12:00:52.326,Node_007,Node_014,BSM,358,7.03,-51.7,20.13,5.38,0,Normal
2026-06-13 12:02:27.888,Node_035,Node_046,BSM,764,9.02,-52.9,55.13,5.23,0,Normal
2026-06-13 12:00:29.812,Node_008,Node_009,DENM,1145,2.17,-71.1,19.88,7.25,0,Normal
2026-06-13 12:00:46.305,Node_029,Node_039,TCP_ACK,64,7.23,-46.2,3.7,7.19,0,Normal
2026-06-13 12:01:29.610,Node_002,Node_048,UDP_STREAM,1034,3.19,-79.9,26.39,4.6,0,Normal
2026-06-13 12:01:10.108,Node_020,Node_009,DENM,414,3.3,-81.9,10.93,5.640000000000001,0,Normal
2026-06-13 12:00:39.216,Node_005,Node_002,CAM,993,6.84,-67.8,54.34,9.21,0,Normal
2026-06-13 12:00:18.594,Node_043,Node_033,BSM,807,2.59,-80.2,16.72,7.66,0,Normal
2026-06-13 12:00:26.884,Node_020,Node_043,CAM,210,9.55,-53.7,16.04,6.15,0,Normal
2026-06-13 12:01:04.170,Node_038,Node_013,CAM,389,8.71,-83.8,27.11,5.109999999999999,0,Normal
2026-06-13 12:01:23.916,Node_038,Node_023,TCP_ACK,64,5.52,-50.8,2.83,5.359999999999999,0,Normal
2026-06-13 12:01:13.627,Node_033,Node_037,UDP_STREAM,1427,80.79,-61.9,922.3,311.6,1,DoS_Flooding
2026-06-13 12:00:55.014,Node_049,Node_035,BSM,204,11.74,-81.1,19.16,4.93,0,Normal
2026-06-13 12:02:24.421,Node_046,Node_031,CAM,575,8.98,-77.6,41.31,8.45,0,Normal
2026-06-13 12:00:38.480,Node_012,Node_023,DENM,588,6.24,-64.4,29.35,8.25,0,Normal
2026-06-13 12:01:33.690,Node_008,Node_030,BSM,312,7.2,-65.2,17.97,5.140000000000001,0,Normal
2026-06-13 12:01:26.486,Node_036,Node_047,CAM,241,2.82,-65.3,5.44,9.9,0,Normal
2026-06-13 12:02:11.418,Node_039,Node_048,CAM,519,8.87,-51.4,36.83,5.9,0,Normal
2026-06-13 12:01:59.016,Node_019,Node_028,DENM,393,10.57,-49.2,33.23,6.49,0,Normal
2026-06-13 12:01:48.680,Node_012,Node_001,UDP_STREAM,890,6.92,-80.8,49.27,5.890000000000001,0,Normal
2026-06-13 12:00:32.426,Node_008,Node_010,CAM,0,0.0,-61.4,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:55.491,Node_005,Node_024,CAM,1198,3.99,-77.0,38.24,6.02,0,Normal
2026-06-13 12:01:58.424,Node_008,Node_015,BSM,1058,6.25,-65.0,52.9,4.609999999999999,0,Normal
2026-06-13 12:01:22.871,Node_049,Node_042,UDP_STREAM,1165,6.0,-66.0,55.92,6.03,0,Normal
2026-06-13 12:01:58.650,Node_032,Node_033,CAM,485,3.47,-66.8,13.46,6.36,0,Normal
2026-06-13 12:02:21.885,Node_032,Node_015,TCP_ACK,0,0.0,-79.6,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:24.196,Node_005,Node_032,BSM,894,2.27,-77.8,16.24,4.82,0,Normal
2026-06-13 12:01:37.929,Node_010,Node_020,CAM,836,8.23,-54.6,55.04,4.87,0,Normal
2026-06-13 12:02:30.722,Node_050,Node_032,DENM,1011,6.66,-73.3,53.87,6.74,0,Normal
2026-06-13 12:02:26.645,Node_017,Node_035,UDP_STREAM,1497,46.58,-63.4,557.84,186.15,1,DoS_Flooding
2026-06-13 12:00:42.240,Node_025,Node_029,UDP_STREAM,1422,72.83,-67.3,828.51,287.18,1,DoS_Flooding
2026-06-13 12:01:31.959,Node_046,Node_011,CAM,703,6.31,-72.5,35.49,8.48,0,Normal
2026-06-13 12:00:40.204,Node_037,Node_044,CAM,702,8.6,-57.6,48.3,5.07,0,Normal
2026-06-13 12:02:18.729,Node_036,Node_011,UDP_STREAM,718,2.56,-74.5,14.7,5.46,0,Normal
2026-06-13 12:01:52.360,Node_040,Node_044,DENM,561,26.92,-101.1,43.35,1.73,1,Sybil_Spoofing
2026-06-13 12:00:16.976,Node_049,Node_041,CAM,549,5.81,-67.9,25.52,4.59,0,Normal
2026-06-13 12:02:02.130,Node_023,Node_004,DENM,877,4.44,-75.6,31.15,6.21,0,Normal
2026-06-13 12:00:32.953,Node_045,Node_005,UDP_STREAM,1441,46.87,-71.5,540.32,239.58,1,DoS_Flooding
2026-06-13 12:02:05.552,Node_037,Node_033,UDP_STREAM,1123,6.21,-84.2,55.79,6.89,0,Normal
2026-06-13 12:00:15.975,Node_021,Node_025,DENM,784,5.9,-62.1,37.0,7.87,0,Normal
2026-06-13 12:00:37.310,Node_045,Node_044,BSM,410,5.36,-64.9,17.58,5.92,0,Normal
2026-06-13 12:01:42.432,Node_011,Node_040,CAM,506,5.63,-67.6,22.79,5.0600000000000005,0,Normal
2026-06-13 12:00:30.972,Node_035,Node_014,DENM,494,4.65,-73.1,18.38,4.84,0,Normal
2026-06-13 12:01:11.623,Node_040,Node_048,UDP_STREAM,0,0.0,-51.2,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:01:42.720,Node_018,Node_005,UDP_STREAM,780,10.01,-66.0,62.46,6.85,0,Normal
2026-06-13 12:00:31.059,Node_042,Node_020,TCP_ACK,64,7.05,-73.0,3.61,9.620000000000001,0,Normal
2026-06-13 12:01:36.480,Node_013,Node_027,CAM,611,4.51,-64.4,22.04,6.02,0,Normal
2026-06-13 12:02:40.950,Node_012,Node_002,BSM,842,9.03,-50.5,60.83,6.87,0,Normal
2026-06-13 12:01:08.736,Node_043,Node_048,CAM,1160,6.67,-47.5,61.9,6.32,0,Normal
2026-06-13 12:02:10.075,Node_037,Node_047,UDP_STREAM,841,2.6,-77.0,17.49,5.15,0,Normal
2026-06-13 12:01:16.396,Node_010,Node_048,DENM,901,9.66,-51.2,69.63,6.84,0,Normal
2026-06-13 12:00:28.002,Node_041,Node_014,CAM,1066,6.12,-52.1,52.19,8.129999999999999,0,Normal
2026-06-13 12:01:20.850,Node_044,Node_039,CAM,441,6.06,-80.5,21.38,7.43,0,Normal
2026-06-13 12:01:17.688,Node_020,Node_030,CAM,697,7.6,-67.6,42.38,5.609999999999999,0,Normal
2026-06-13 12:00:20.520,Node_013,Node_011,DENM,479,3.36,-74.7,12.88,12.12,0,Normal
2026-06-13 12:02:42.150,Node_012,Node_042,TCP_ACK,64,10.53,-46.4,5.39,6.13,0,Normal
2026-06-13 12:00:16.230,Node_004,Node_006,UDP_STREAM,521,8.02,-50.3,33.43,8.41,0,Normal
2026-06-13 12:02:03.462,Node_024,Node_043,BSM,873,10.86,-69.1,75.85,6.05,0,Normal
2026-06-13 12:00:48.780,Node_016,Node_008,DENM,784,9.34,-47.7,58.58,8.36,0,Normal
2026-06-13 12:02:36.240,Node_017,Node_032,TCP_ACK,64,10.85,-75.5,5.56,6.22,0,Normal
2026-06-13 12:01:37.740,Node_022,Node_038,CAM,954,5.9,-55.1,45.03,6.3,0,Normal
2026-06-13 12:02:08.266,Node_014,Node_010,DENM,309,3.75,-46.2,9.27,8.059999999999999,0,Normal
2026-06-13 12:01:21.600,Node_038,Node_004,BSM,0,0.0,-57.0,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:02:42.261,Node_028,Node_031,BSM,899,4.46,-73.9,32.08,6.17,0,Normal
2026-06-13 12:00:51.230,Node_024,Node_031,BSM,932,5.68,-72.7,42.35,5.96,0,Normal
2026-06-13 12:00:19.638,Node_048,Node_043,CAM,1018,11.41,-57.4,92.92,5.58,0,Normal
2026-06-13 12:01:17.532,Node_017,Node_036,TCP_ACK,64,5.85,-59.4,3.0,5.43,0,Normal
2026-06-13 12:00:44.813,Node_035,Node_016,UDP_STREAM,1078,6.42,-84.7,55.37,5.65,0,Normal
2026-06-13 12:01:22.050,Node_020,Node_006,CAM,1158,10.23,-75.6,94.77,5.82,0,Normal
2026-06-13 12:00:55.845,Node_029,Node_041,CAM,524,10.79,-54.3,45.23,7.79,0,Normal
2026-06-13 12:00:19.728,Node_018,Node_006,BSM,1042,9.79,-65.3,81.61,7.23,0,Normal
2026-06-13 12:01:44.215,Node_046,Node_028,CAM,1097,11.19,-81.0,98.2,7.55,0,Normal
2026-06-13 12:01:23.448,Node_033,Node_005,BSM,560,6.21,-55.8,27.82,7.52,0,Normal
2026-06-13 12:01:42.207,Node_030,Node_045,BSM,228,9.62,-59.3,17.55,8.39,0,Normal
2026-06-13 12:02:15.300,Node_042,Node_009,TCP_ACK,64,2.03,-77.0,1.04,5.5600000000000005,0,Normal
2026-06-13 12:00:34.131,Node_008,Node_011,DENM,455,7.16,-46.2,26.06,6.78,0,Normal
2026-06-13 12:00:47.386,Node_039,Node_044,CAM,620,9.93,-72.2,49.25,4.74,0,Normal
2026-06-13 12:00:48.532,Node_017,Node_012,CAM,903,7.93,-71.9,57.29,4.75,0,Normal
2026-06-13 12:00:34.224,Node_027,Node_024,CAM,386,5.93,-69.9,18.31,6.63,0,Normal
2026-06-13 12:01:14.035,Node_002,Node_036,UDP_STREAM,862,28.93,-103.1,56.0,2.7,1,Sybil_Spoofing
2026-06-13 12:00:24.332,Node_026,Node_040,CAM,639,8.0,-79.0,40.9,6.52,0,Normal
2026-06-13 12:00:58.671,Node_037,Node_008,CAM,214,9.19,-67.6,15.73,7.38,0,Normal
2026-06-13 12:02:19.608,Node_044,Node_032,CAM,321,4.24,-76.9,10.89,8.93,0,Normal
2026-06-13 12:01:26.502,Node_019,Node_048,BSM,706,5.82,-67.7,32.87,6.49,0,Normal
2026-06-13 12:01:12.150,Node_019,Node_047,CAM,893,3.89,-77.8,27.79,6.27,0,Normal
2026-06-13 12:00:18.887,Node_019,Node_017,CAM,441,8.18,-48.7,28.86,5.62,0,Normal
2026-06-13 12:02:21.224,Node_006,Node_001,CAM,680,3.33,-72.1,18.12,7.82,0,Normal
2026-06-13 12:01:11.232,Node_046,Node_025,UDP_STREAM,925,25.78,-101.6,46.1,2.86,1,Sybil_Spoofing
2026-06-13 12:02:24.820,Node_023,Node_039,DENM,1161,8.71,-52.9,80.9,6.12,0,Normal
