timestamp,source,log_message,target_label,complexity
12/9/2026 16:49,BillingSystem,"nova.osapi_compute.wsgi.server [req-551adcbb-3325-4c8f-8f55-e3dd15799505 1be783eb94b84f738fef2177251b1771 7a5bbda78cdc4638b0df9008e545d0cc - - -] 10.11.10.1 ""GET /v2/7a5bbda78cdc4638b0df9008e545d0cc/servers/detail HTTP/1.1"" RCODE  200 len: 1378 time: 0.4189152",HTTP Status,bert
3/5/2026 10:17,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d385777a-bcbc-4c51-a42b-7ad73077b50e e2be6e499c574881b37755de783e7086 d2a932a4d272494296edbf1023a52b3f - - -] 10.11.10.1 ""GET /v2/d2a932a4d272494296edbf1023a52b3f/servers/detail HTTP/1.1"" HTTP status code -  200 len: 2135 time: 0.277473",HTTP Status,bert
2026-03-19 11:02:29,ModernCRM,Module X failed to validate input data format,Error,bert
6/14/2026 18:03,ModernHR,Email server encountered a sending fault,Error,bert
8/30/2026 11:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-34ada5b2-afa2-43c7-9970-506f0e02c9cd 36648e1d63954e12b511db6a7405e54f e46ea79031044f6288bb852e745299fb - - -] 10.11.10.1 ""GET /v2/e46ea79031044f6288bb852e745299fb/servers/detail HTTP/1.1"" status: 200 len: 178 time: 0.0888321",HTTP Status,bert
2026-12-01 18:40:09,AnalyticsEngine,Unauthorized access to data was attempted,Security Alert,bert
7/26/2026 4:27,BillingSystem,User User2192 logged in.,User Action,regex
6/12/2026 13:48,BillingSystem,Admin privilege escalation alert for user 3921,Security Alert,bert
4/4/2026 13:33,AnalyticsEngine,Critical system unit error: unit ID ComponentComponent31,Critical Error,bert
2026-03-03 07:39:39,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-7cad4334-fc28-4e91-9db2-24dd55fb40bf 5020c561f226449888aa42f36033c6e6 65e5255cb0af43d49cb4c626b5fb5864 - - -] 10.11.10.1 ""GET /v2/65e5255cb0af43d49cb4c626b5fb5864/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1580 time: 0.4667526",HTTP Status,bert
11/2/2026 10:54,ModernCRM,Admin privilege escalation alert for user 5224,Security Alert,bert
10/5/2026 14:24,BillingSystem,"nova.osapi_compute.wsgi.server [req-21996b43-005d-4f72-8c5e-bc2ef958531e 835fd274dea240fbae04ba82646253bc 26974013114d4ffea79bc0082695acae - - -] 10.11.10.1 ""GET /v2/26974013114d4ffea79bc0082695acae/servers/detail HTTP/1.1"" RCODE  200 len: 477 time: 0.1366917",HTTP Status,bert
2026-04-04 20:17:25,ModernHR,"nova.osapi_compute.wsgi.server [req-eb85a5ca-ae96-40d0-a41e-a9f5a78a1d40 2fabc8d00b2449bfadc428eb36b4fcf5 e54cdf35b2c741fe9498e30ad1eb1397 - - -] 10.11.10.1 ""GET /v2/e54cdf35b2c741fe9498e30ad1eb1397/servers/detail HTTP/1.1"" RCODE  200 len: 757 time: 0.3603226",HTTP Status,bert
2026-10-10 05:56:59,ModernHR,"nova.osapi_compute.wsgi.server [req-ce3aa14b-3ec5-46f4-ac9d-05b99b31e974 85970dec70434a039909eae3e23b7df3 c1c347b22a7b481d9b07036c4dc951d4 - - -] 10.11.10.1 ""GET /v2/c1c347b22a7b481d9b07036c4dc951d4/servers/detail HTTP/1.1"" HTTP status code -  200 len: 762 time: 0.4435702",HTTP Status,bert
12/24/2026 7:46,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-f28e65bb-dd8b-489f-9e61-c9749fa5ab37 a906e4d801c94c4aaf5e7cf773af43ab 9da3b73df4594b669b11dd8e0d28dfed - - -] 10.11.10.1 ""GET /v2/9da3b73df4594b669b11dd8e0d28dfed/servers/detail HTTP/1.1"" status: 200 len: 1788 time: 0.1171385",HTTP Status,bert
7/5/2026 22:06,ModernCRM,"nova.osapi_compute.wsgi.server [req-9be1e97c-d6ad-436a-8b3c-f64fc9aba5c7 0212eebdabcf4e40b6371e68ab35ad7a 8db8981c507a43c19716d0701eef2303 - - -] 10.11.10.1 ""GET /v2/8db8981c507a43c19716d0701eef2303/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1012 time: 0.3950448",HTTP Status,bert
9/26/2026 3:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-c42bbd3c-94c2-4fd9-9e7a-c8442ccb0a1a 4aff2569e64947fca2c74527e058c001 1947504c21024b5382447c6a11c15132 - - -] 10.11.10.1 ""GET /v2/1947504c21024b5382447c6a11c15132/servers/detail HTTP/1.1"" RCODE  200 len: 2373 time: 0.4523578",HTTP Status,bert
2026-01-25 07:13:53,BillingSystem,"nova.osapi_compute.wsgi.server [req-d715c144-b1a1-4462-be2b-91d9d89a66a1 298ba58c2f71452aabdc922dbc6150ee 875dffa0c29843dc8f5aecb115110308 - - -] 10.11.10.1 ""GET /v2/875dffa0c29843dc8f5aecb115110308/servers/detail HTTP/1.1"" HTTP status code -  200 len: 883 time: 0.3177202",HTTP Status,bert
4/29/2026 17:38,ModernHR,Email server encountered a sending fault,Error,bert
11/12/2026 7:53,ModernHR,File data_4731.csv uploaded successfully by user User8256.,System Notification,regex
2/8/2026 6:49,ModernHR,Backup started at 2026-04-12 13:44:40.,System Notification,regex
8/28/2026 4:59,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-d44049c7-95d3-485f-ac26-91b801d52382 0d5c4e7328384971a7b82fe29676a4e2 6f6951a93e7c4d1d81238dfec93ab7ad - - -] 10.11.10.1 ""GET /v2/6f6951a93e7c4d1d81238dfec93ab7ad/servers/detail HTTP/1.1"" HTTP status code -  200 len: 2310 time: 0.1322946",HTTP Status,bert
3/13/2026 17:28,BillingSystem,"nova.osapi_compute.wsgi.server [req-138445c9-1625-4c94-ab63-e13dfbb75500 03c316af7b834d4a9b9bc4a4cc47bb9c dbeffb85f1fa4a3b8652b9d47bdd3626 - - -] 10.11.10.1 ""GET /v2/dbeffb85f1fa4a3b8652b9d47bdd3626/servers/detail HTTP/1.1"" Return code: 200 len: 1096 time: 0.1767057",HTTP Status,bert
2026-11-22 14:13:39,ModernHR,Admin privilege escalation alert for user 6123,Security Alert,bert
5/31/2026 2:40,ThirdPartyAPI,"nova.compute.claims [req-d1374d25-9722-4fea-ba30-9ad85e895a06 dfabeda57ab346c381b057e0d49af311 bbae4352eb0f4a378e3a3dc573ace19d - - -] [instance: 42880308-8917-4a4b-a3e4-ef71b11a56b2] Total memory: 64172 MB, used: 1024.00 MB",Resource Usage,bert
8/10/2026 1:53,ThirdPartyAPI,Backup started at 2026-04-12 13:44:40.,System Notification,regex
2026-12-21 13:35:45,ThirdPartyAPI,Shard 15 replication task ended in failure,Error,bert
3/4/2026 20:19,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-fffc559f-f782-4f1f-8e22-965d2765e7d4 bbea196f9fcc4fa4b93c7c2c0595eb43 d5bd2ff36ad74a628ef0c76b670361ca - - -] 10.11.10.1 ""GET /v2/d5bd2ff36ad74a628ef0c76b670361ca/servers/detail HTTP/1.1"" Return code: 200 len: 1631 time: 0.1304495",HTTP Status,bert
5/2/2026 7:22,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-bec01a4a-c6ac-4af0-b74a-a4d8ae2ef31f de9d20fe6fb6483fa95cede687249f03 a73ce2d05d8e4264a1cbf57d72e44278 - - -] 10.11.10.1 ""GET /v2/a73ce2d05d8e4264a1cbf57d72e44278/servers/detail HTTP/1.1"" RCODE  200 len: 2493 time: 0.0702346",HTTP Status,bert
9/28/2026 22:29,BillingSystem,"nova.osapi_compute.wsgi.server [req-c1733dba-b1fa-4708-bb71-c3098b8f3bce 1229de5c7d20437289b1016d146c04f5 1361650b5d684acebbdd79275d510f2e - - -] 10.11.10.1 ""GET /v2/1361650b5d684acebbdd79275d510f2e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1275 time: 0.1656706",HTTP Status,bert
2026-12-11 01:23:34,LegacyCRM,Escalation rule execution failed for ticket ID 7076 - undefined escalation level.,Workflow Error,llm
2026-12-05 23:00:05,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b0848943-a461-4b47-b42e-8e6e97da93eb 5b60d2ce2e494d628f67e9fc3a83c3f4 54df660b1f0c46d99ebe196e7bdb2521 - - -] 10.11.10.1 ""GET /v2/54df660b1f0c46d99ebe196e7bdb2521/servers/detail HTTP/1.1"" Return code: 200 len: 1178 time: 0.3792332",HTTP Status,bert
2026-12-07 08:08:58,ModernCRM,System updated to version 2.6.0.,System Notification,regex
2026-11-16 22:43:21,ModernCRM,File data_1503.csv uploaded successfully by user User4674.,System Notification,regex
1/27/2026 11:49,BillingSystem,Admin privilege escalation alert for user 6842,Security Alert,bert
2026-02-27 20:09:15,ModernHR,"nova.compute.claims [req-53d680a5-d0f6-40b7-93b1-78067cc1a87b 6294b68534504c66a78b4abef5336bb6 d2f549509145434a999d31a1cd0ee30a - - -] [instance: 9728b7a9-9939-45ee-a18c-27e81409ece7] disk limit not specified, defaulting to unlimited",Resource Usage,bert
2026-01-10 15:36:45,ThirdPartyAPI,"nova.compute.claims [req-6cd4531f-2600-455f-95e2-d26749827b94 d5566a3fde3a46c2b396fd1b7b6cc290 1ae9e01533784e79a382fdda32942de5 - - -] [instance: f6d96c07-74de-4260-aa0c-2ab54cdd5c0d] disk limit not specified, defaulting to unlimited",Resource Usage,bert
2/25/2026 21:42,ModernCRM,Backup started at 2026-04-12 13:44:40.,System Notification,regex
7/5/2026 20:45,ModernHR,"nova.osapi_compute.wsgi.server [req-90f498e3-122f-4add-9e7e-f34ecf50de72 3bbca287ce13446588268ddff65d2b8a 04666a07d93340458f481ed02d59ba0b - - -] 10.11.10.1 ""GET /v2/04666a07d93340458f481ed02d59ba0b/servers/detail HTTP/1.1"" status: 200 len: 1678 time: 0.4465626",HTTP Status,bert
2/4/2026 19:03,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b107c9c2-ae19-440c-892b-f523ba82aa14 1c9ae691e3f445c49e520fa26fcc4e95 95df8bc4ab1641d1bfe3f1884290336a - - -] 10.11.10.1 ""GET /v2/95df8bc4ab1641d1bfe3f1884290336a/servers/detail HTTP/1.1"" status: 200 len: 986 time: 0.2827257",HTTP Status,bert
6/28/2026 19:40,ModernHR,Critical system unit error: unit ID ComponentComponent5,Critical Error,bert
9/23/2026 16:46,ModernCRM,"nova.osapi_compute.wsgi.server [req-2588c96a-bb2c-48b8-ae84-ce35db7b77be 9e8bf495674a4b708e2a202934195c8d 861aa26b81ba4f9ba5dd6b7a2a40ce21 - - -] 10.11.10.1 ""GET /v2/861aa26b81ba4f9ba5dd6b7a2a40ce21/servers/detail HTTP/1.1"" HTTP status code -  200 len: 426 time: 0.3301038",HTTP Status,bert
5/26/2026 3:34,ModernHR,"nova.osapi_compute.wsgi.server [req-aa51c58f-86b0-4f3d-8935-44e155e7c664 3cb395ba778e44d3b56e9724687b1692 1acb796040154181babf6f0915521bf9 - - -] 10.11.10.1 ""GET /v2/1acb796040154181babf6f0915521bf9/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1140 time: 0.2955962",HTTP Status,bert
2026-07-17 08:18:53,AnalyticsEngine,Backup started at 2026-04-12 13:44:40.,System Notification,regex
7/17/2026 11:28,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-5fee3817-0d3f-440d-9cd0-fd9039df83f5 f65ba42c1429417f9b32d453b32b38f7 b1138d35f39c42e985f6e9539b1ef1d7 - - -] 10.11.10.1 ""GET /v2/b1138d35f39c42e985f6e9539b1ef1d7/servers/detail HTTP/1.1"" Return code: 200 len: 612 time: 0.3365772",HTTP Status,bert
2026-08-02 20:51:08,ModernCRM,"nova.osapi_compute.wsgi.server [req-c76e8057-95e1-4d1d-a0ae-2ac2609c16d3 34f1f4d4bf944412806cca872ec0a9af 161f96138e0346dbaa8c9b892cdbe9bb - - -] 10.11.10.1 ""GET /v2/161f96138e0346dbaa8c9b892cdbe9bb/servers/detail HTTP/1.1"" RCODE  200 len: 1338 time: 0.4059437",HTTP Status,bert
11/11/2026 23:30,AnalyticsEngine,System updated to version 2.8.8.,System Notification,regex
3/7/2026 10:15,ModernHR,"nova.osapi_compute.wsgi.server [req-7ca297bc-97cb-4703-94e1-1a3f3c25bb9f b6faadf7a4f04a2e9b8d5095771daf9a 616dc2883f92490296b54af60e065aea - - -] 10.11.10.1 ""GET /v2/616dc2883f92490296b54af60e065aea/servers/detail HTTP/1.1"" HTTP status code -  200 len: 2195 time: 0.4444281",HTTP Status,bert
2026-05-30 22:28:27,AnalyticsEngine,File data_4062.csv uploaded successfully by user User1866.,System Notification,regex
6/1/2026 4:43,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1d90e89a-b13c-4a1a-b637-f01a118f3355 78f5e550740f4d34be9f7dd8351072bb 2744e41e0a43402585172695d0c5c8cb - - -] 10.11.10.1 ""GET /v2/2744e41e0a43402585172695d0c5c8cb/servers/detail HTTP/1.1"" Return code: 200 len: 613 time: 0.3440633",HTTP Status,bert
1/7/2026 5:45,AnalyticsEngine,Backup started at 2026-04-12 13:44:40.,System Notification,regex
2026-05-22 12:07:12,BillingSystem,"nova.osapi_compute.wsgi.server [req-0c1dbe7a-17f2-46fa-9e86-47e6eb3d04af bfff25896a9245a9ac3b0424a25b04f6 cfbc62c3e7944a37a52ec4eb72b32553 - - -] 10.11.10.1 ""GET /v2/cfbc62c3e7944a37a52ec4eb72b32553/servers/detail HTTP/1.1"" status: 200 len: 415 time: 0.3795485",HTTP Status,bert
2026-10-03 10:44:23,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-6c956e97-d1d0-4560-8287-ee9803a74f40 d61849b25eb94179ade28537fbd8123c 4587ca4497b949e4b2beca24058b7e84 - - -] 10.11.10.1 ""GET /v2/4587ca4497b949e4b2beca24058b7e84/servers/detail HTTP/1.1"" status: 200 len: 2116 time: 0.384939",HTTP Status,bert
2026-11-12 23:30:40,ThirdPartyAPI,UnAuthorized admin access granted to user 8776,Security Alert,bert
1/16/2026 12:14,ModernHR,"nova.osapi_compute.wsgi.server [req-034f51b9-1c72-40a5-a2cb-bbcda169b6e2 da66df9d35b046bca6277e6198e1c109 1c138455f24a4bbbb9ccea1f13ee4b3c - - -] 10.11.10.1 ""GET /v2/1c138455f24a4bbbb9ccea1f13ee4b3c/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1168 time: 0.2341326",HTTP Status,bert
2026-07-06 21:32:41,ModernCRM,Email server encountered a sending fault,Error,bert
2026-04-22 02:04:37,BillingSystem,Module X failed to validate input data format,Error,bert
6/1/2026 8:32,AnalyticsEngine,nova.compute.resource_tracker [req-c83fba1e-9609-4dde-b1fd-f7cead8c1798 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=4096MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],Resource Usage,bert
5/24/2026 16:42,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-9fb3cf2d-dfb1-40d5-9617-58bbac1093b2 bd8dcadf17e74e5eb10a1b0312463a97 a24c8e8130bc41f8b4ca6b03bcd61bb6 - - -] 10.11.10.1 ""GET /v2/a24c8e8130bc41f8b4ca6b03bcd61bb6/servers/detail HTTP/1.1"" RCODE  200 len: 1633 time: 0.1431854",HTTP Status,bert
2026-09-25 16:45:59,BillingSystem,Account with ID 3878 created by User4365.,User Action,regex
2026-10-31 01:28:05,ThirdPartyAPI,User User7831 logged in.,User Action,regex
9/10/2026 20:37,ModernHR,Unauthorized access to data was attempted,Security Alert,bert
5/5/2026 5:47,ModernHR,"nova.osapi_compute.wsgi.server [req-f2d16117-43e2-49fd-b496-ca84d26498d2 30efc75769a340dfb1a40ad9802f0c31 ab9a9ad366284edeab95901a24fa38a2 - - -] 10.11.10.1 ""GET /v2/ab9a9ad366284edeab95901a24fa38a2/servers/detail HTTP/1.1"" RCODE  200 len: 671 time: 0.1592253",HTTP Status,bert
2026-12-19 22:28:07,BillingSystem,User User2809 logged in.,User Action,regex
2026-02-27 18:52:00,AnalyticsEngine,File data_3309.csv uploaded successfully by user User4738.,System Notification,regex
2026-09-21 03:01:43,ModernHR,Admin privilege escalation alert for user 6051,Security Alert,bert
9/14/2026 20:34,BillingSystem,Module X failed to validate input data format,Error,bert
2026-05-13 08:05:14,BillingSystem,File data_6374.csv uploaded successfully by user User2960.,System Notification,regex
5/25/2026 12:56,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-c96f6032-51e1-46e2-bbbb-ffb640494a56 e8cb1cd6dcbb4599bcf4d293ca16ba41 d2fed67608ff4028b826600c63a9a114 - - -] 10.11.10.1 ""GET /v2/d2fed67608ff4028b826600c63a9a114/servers/detail HTTP/1.1"" status: 200 len: 1459 time: 0.461949",HTTP Status,bert
2026-05-31 23:53:35,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-c9c628b7-2852-49c9-b660-102fb1922a63 a90679bd38a74fdf9f44486d7e092140 754b704ad4ef4b238a3806525289d494 - - -] 10.11.10.1 ""GET /v2/754b704ad4ef4b238a3806525289d494/servers/detail HTTP/1.1"" Return code: 200 len: 2494 time: 0.4378305",HTTP Status,bert
4/8/2026 14:57,BillingSystem,Unauthorized access to data was attempted,Security Alert,bert
6/8/2026 5:45,BillingSystem,Service disruption caused by email sending error,Critical Error,bert
2026-03-27 13:05:01,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ac63fe42-b69c-4a89-8a06-2f6843bb0f17 ef0835720558421f9c63250eaa379a3e 1edab31b595f4659a439ced09f1b5bc4 - - -] 10.11.10.1 ""GET /v2/1edab31b595f4659a439ced09f1b5bc4/servers/detail HTTP/1.1"" HTTP status code -  200 len: 241 time: 0.2244316",HTTP Status,bert
4/23/2026 9:21,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-c54386e7-2a63-4f93-95ef-efaf873a5e83 b3c0341da6314dc2bb27ff034417974e c960a52d4f8444b193c2b714ea7d15ec - - -] 10.11.10.1 ""GET /v2/c960a52d4f8444b193c2b714ea7d15ec/servers/detail HTTP/1.1"" RCODE  200 len: 785 time: 0.2430029",HTTP Status,bert
2026-08-19 01:53:35,BillingSystem,IP 192.168.60.182 flagged for potential security threat,Security Alert,bert
2026-07-06 20:49:25,ModernHR,UnAuthorized admin access granted to user 6638,Security Alert,bert
2026-11-22 22:02:00,ModernCRM,UnAuthorized admin access granted to user 3836,Security Alert,bert
2026-10-01 13:28:35,AnalyticsEngine,Unauthorized access to data was attempted,Security Alert,bert
1/14/2026 13:42,ModernCRM,System updated to version 2.5.2.,System Notification,regex
2026-03-20 02:32:42,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1e978758-f03c-49b1-9fad-4b185f0b5022 6253ea78ac4b41729c43900aad039cb7 b9c5eee3380b42579b8bea1c4e98f102 - - -] 10.11.10.1 ""GET /v2/b9c5eee3380b42579b8bea1c4e98f102/servers/detail HTTP/1.1"" Return code: 200 len: 2364 time: 0.3412712",HTTP Status,bert
7/18/2026 8:02,BillingSystem,User User3453 logged out.,User Action,regex
2026-10-08 02:31:16,ModernHR,"nova.osapi_compute.wsgi.server [req-8f0952ea-680f-45e7-8017-2b5322acc60c 1155614743e442ed82f2d0ce89eb329f 4039cfcdd43440cebdd13b1ae0df9981 - - -] 10.11.10.1 ""GET /v2/4039cfcdd43440cebdd13b1ae0df9981/servers/detail HTTP/1.1"" status: 200 len: 1858 time: 0.2073142",HTTP Status,bert
2026-05-13 17:22:12,BillingSystem,"nova.osapi_compute.wsgi.server [req-c1e4e710-c1c4-4f65-b644-d43c27704921 250cc5ee183449d985674dbced414e70 676674f97068466ebde040b6739bac9e - - -] 10.11.10.1 ""GET /v2/676674f97068466ebde040b6739bac9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 629 time: 0.3868769",HTTP Status,bert
2026-03-29 10:21:27,BillingSystem,User User7040 logged out.,User Action,regex
2026-03-09 16:52:28,ModernHR,"nova.compute.claims [req-21b04cf5-90eb-469a-980b-62fcbba20c3b b35dc27945504e28a816248de2a9492a ecc68f4ff73b4130a0e3c7611d09cf66 - - -] [instance: 85670fcf-2e87-4e8e-b37b-0cb2b5acbaf0] vcpu limit not specified, defaulting to unlimited",Resource Usage,bert
1/23/2026 9:47,AnalyticsEngine,Account with ID 6928 created by User3076.,User Action,regex
12/25/2026 15:52,LegacyCRM,Escalation rule execution failed for ticket ID 9436 - undefined escalation level.,Workflow Error,llm
1/1/2026 21:00,AnalyticsEngine,UnAuthorized admin access granted to user 6261,Security Alert,bert
2026-12-26 04:46:28,ModernCRM,IP 192.168.69.118 flagged for potential security threat,Security Alert,bert
4/2/2026 11:14,BillingSystem,"nova.osapi_compute.wsgi.server [req-912eac25-a810-4a88-8b46-56c419b34321 941c4afa265a4c06bc6d0609e9a603d4 41084c73fb78487c83af795b5880bc37 - - -] 10.11.10.1 ""GET /v2/41084c73fb78487c83af795b5880bc37/servers/detail HTTP/1.1"" RCODE  200 len: 2020 time: 0.4971819",HTTP Status,bert
11/27/2026 22:13,ModernHR,"nova.osapi_compute.wsgi.server [req-c5721ec2-891c-4365-aebf-56078ed330c3 893db1297e8b4fb18f1a224fc0008ead 31987fcb86dc48e28026de132d47fb65 - - -] 10.11.10.1 ""GET /v2/31987fcb86dc48e28026de132d47fb65/servers/detail HTTP/1.1"" status: 200 len: 1545 time: 0.3195699",HTTP Status,bert
2026-06-15 06:55:49,AnalyticsEngine,Backup started at 2026-04-12 13:44:40.,System Notification,regex
11/4/2026 8:38,ThirdPartyAPI,Module X failed to validate input data format,Error,bert
3/8/2026 7:20,ModernHR,"nova.osapi_compute.wsgi.server [req-1396ca2f-e49a-4818-90c9-f7b999c4bba2 59e70a7e8adf481ba43085dd46b0268e e8209c03b14b49acaca314861e34470e - - -] 10.11.10.1 ""GET /v2/e8209c03b14b49acaca314861e34470e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 740 time: 0.4866414",HTTP Status,bert
10/31/2026 13:28,ModernHR,"nova.compute.claims [req-262b2a5f-a6a1-4abf-ba4f-7c7515863619 ab90bc647e7249fcaf7f4dad8d6eb685 8cab2a9bda2c4d02a0d3c5f696a17a24 - - -] [instance: ed3fa24c-46bb-4680-a186-f97d623f3d7e] disk limit not specified, defaulting to unlimited",Resource Usage,bert
1/19/2026 11:10,BillingSystem,Unauthorized access to data was attempted,Security Alert,bert
2026-06-09 09:19:27,ModernHR,"nova.osapi_compute.wsgi.server [req-98b8f1c1-4cd2-4100-af5d-b8940f85b41f 88dbb42835224f1bbccdf10198599723 b7677051bf1d40849cdc1467b657974c - - -] 10.11.10.1 ""GET /v2/b7677051bf1d40849cdc1467b657974c/servers/detail HTTP/1.1"" HTTP status code -  200 len: 678 time: 0.4209569",HTTP Status,bert
2026-12-15 09:15:38,BillingSystem,Unauthorized access to data was attempted,Security Alert,bert
2026-10-29 18:36:34,ModernHR,"nova.osapi_compute.wsgi.server [req-08e69560-97ec-458a-ad9b-ff0911c3a1fe 1a17fba19b0d4f799eac3858349bc2db c9214fbf92f540e89769ab65e990bb57 - - -] 10.11.10.1 ""GET /v2/c9214fbf92f540e89769ab65e990bb57/servers/detail HTTP/1.1"" Return code: 200 len: 351 time: 0.3183427",HTTP Status,bert
2026-04-25 13:46:05,ModernHR,Admin privilege escalation alert for user 8643,Security Alert,bert
9/24/2026 12:44,BillingSystem,Backup started at 2026-04-12 13:44:40.,System Notification,regex
2026-06-22 23:34:20,BillingSystem,"nova.osapi_compute.wsgi.server [req-642ad6e7-b93f-4d96-b912-dde117f18f3d 8744972ecd2b4a2dbd0058f5bb42e9c0 513b37e7b9b44a1a89d0d9d43fdba39a - - -] 10.11.10.1 ""GET /v2/513b37e7b9b44a1a89d0d9d43fdba39a/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1667 time: 0.2856836",HTTP Status,bert
2/28/2026 8:56,AnalyticsEngine,IP 192.168.112.28 flagged for potential security threat,Security Alert,bert
11/23/2026 7:05,ModernHR,"nova.osapi_compute.wsgi.server [req-2869c294-89e0-4c59-b695-371c96d3d750 b2793eaa80104cb18f1aca3060aea5f9 1ae8830f5ffc4148b02ff767d9325489 - - -] 10.11.10.1 ""GET /v2/1ae8830f5ffc4148b02ff767d9325489/servers/detail HTTP/1.1"" RCODE  200 len: 796 time: 0.3465432",HTTP Status,bert
7/21/2026 14:28,ModernHR,Backup started at 2026-04-12 13:44:40.,System Notification,regex
2026-08-29 06:55:07,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ff8bb3c0-f7ce-4f0d-a348-68d71eb44bec f1fa0bbe2f1c43099a6893376f7d7911 1e652f4d5e5e4aab93c33bb145681ec2 - - -] 10.11.10.1 ""GET /v2/1e652f4d5e5e4aab93c33bb145681ec2/servers/detail HTTP/1.1"" status: 200 len: 2155 time: 0.253091",HTTP Status,bert
